model,condition,accuracy,mean_confidence,brier_score,log_score,overconfidence,n_valid,trial
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1102
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1103
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1104
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1105
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1106
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1107
mistralai/Mistral-7B-Instruct-v0.2,C5,0.2,0.9,0.7,4.83572884538757,0.7,10,1108
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1109
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1110
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1111
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1112
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1113
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1114
mistralai/Mistral-7B-Instruct-v0.2,C5,0.2,1.0,0.8,5.526404323252425,0.8,10,1115
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1116
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1117
mistralai/Mistral-7B-Instruct-v0.2,C5,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,1118
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1119
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1120
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1121
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1122
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1123
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1124
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1125
mistralai/Mistral-7B-Instruct-v0.2,C5,0.2,1.0,0.8,5.526404323252425,0.8,10,1126
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1127
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1128
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1129
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1130
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1131
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1132
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1133
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1134
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,0.9,0.5,3.4543778896578594,0.5,10,1135
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1136
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1137
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1138
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1139
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1140
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1141
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1142
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1143
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1144
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1145
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1146
mistralai/Mistral-7B-Instruct-v0.2,C5,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,1147
mistralai/Mistral-7B-Instruct-v0.2,C5,0.2,1.0,0.8,5.526404323252425,0.8,10,1148
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1149
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1150
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1151
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1152
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1153
mistralai/Mistral-7B-Instruct-v0.2,C5,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,1154
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1155
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1156
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1157
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1158
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1159
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1160
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1161
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1162
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1163
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1164
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1165
mistralai/Mistral-7B-Instruct-v0.2,C5,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,1166
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1167
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1168
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1169
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1170
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1171
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1172
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1173
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1174
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1175
mistralai/Mistral-7B-Instruct-v0.2,C5,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,1176
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1177
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1178
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1179
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1180
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1181
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1182
mistralai/Mistral-7B-Instruct-v0.2,C5,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,1183
mistralai/Mistral-7B-Instruct-v0.2,C5,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,1184
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1185
mistralai/Mistral-7B-Instruct-v0.2,C5,0.8,0.9,0.1,0.6916759781984387,0.09999999999999998,10,1186
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,1187
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1188
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1189
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1190
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1191
mistralai/Mistral-7B-Instruct-v0.2,C5,0.3,1.0,0.7,4.83572884538757,0.7,10,1192
mistralai/Mistral-7B-Instruct-v0.2,C5,0.7,0.9,0.2,1.3823514560632941,0.20000000000000007,10,1193
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1194
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1195
mistralai/Mistral-7B-Instruct-v0.2,C5,0.5,1.0,0.5,3.4543778896578594,0.5,10,1196
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1197
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1198
mistralai/Mistral-7B-Instruct-v0.2,C5,0.6,1.0,0.4,2.7637024117930045,0.4,10,1199
mistralai/Mistral-7B-Instruct-v0.2,C5,0.4,1.0,0.6,4.145053367522715,0.6,10,1200
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,101
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,102
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,103
Qwen/Qwen2.5-7B-Instruct,C0,0.6,0.9949999999999999,0.40025000000000005,2.7687316911984015,0.3949999999999999,10,104
Qwen/Qwen2.5-7B-Instruct,C0,0.9,0.99,0.101,0.702111979730863,0.08999999999999997,10,105
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,106
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,107
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,108
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,109
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,110
Qwen/Qwen2.5-7B-Instruct,C0,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,111
Qwen/Qwen2.5-7B-Instruct,C0,1.0,1.0,0.0,0.0010005003335835344,0.0,10,112
Qwen/Qwen2.5-7B-Instruct,C0,1.0,0.9949999999999999,0.00025000000000000044,0.006029779738980239,-0.0050000000000001155,10,113
Qwen/Qwen2.5-7B-Instruct,C0,1.0,1.0,0.0,0.0010005003335835344,0.0,10,114
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,115
Qwen/Qwen2.5-7B-Instruct,C0,0.6,0.99,0.40099999999999997,2.7741384133254288,0.39,10,116
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,117
Qwen/Qwen2.5-7B-Instruct,C0,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,118
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,119
Qwen/Qwen2.5-7B-Instruct,C0,0.6,0.985,0.40125,2.7791676927308258,0.385,10,120
Qwen/Qwen2.5-7B-Instruct,C0,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,121
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.99,0.301,2.0834629354605734,0.29000000000000004,10,122
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.99,0.301,2.0834629354605734,0.29000000000000004,10,123
Qwen/Qwen2.5-7B-Instruct,C0,1.0,1.0,0.0,0.0010005003335835344,0.0,10,124
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,125
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,126
Qwen/Qwen2.5-7B-Instruct,C0,1.0,1.0,0.0,0.0010005003335835344,0.0,10,127
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,128
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,129
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,130
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.99,0.301,2.0834629354605734,0.29000000000000004,10,131
Qwen/Qwen2.5-7B-Instruct,C0,0.2,1.0,0.8,5.526404323252425,0.8,10,132
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,133
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,134
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,135
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,136
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.99,0.301,2.0834629354605734,0.29000000000000004,10,137
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,138
Qwen/Qwen2.5-7B-Instruct,C0,0.5,1.0,0.5,3.4543778896578594,0.5,10,139
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,140
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,141
Qwen/Qwen2.5-7B-Instruct,C0,1.0,0.99,0.0009999999999999996,0.011436501866007809,-0.010000000000000009,10,142
Qwen/Qwen2.5-7B-Instruct,C0,0.5,1.0,0.5,3.4543778896578594,0.5,10,143
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.9800000000000001,0.202,1.4032234591281427,0.18000000000000005,10,144
Qwen/Qwen2.5-7B-Instruct,C0,0.9,0.985,0.10225,0.707827821114858,0.08499999999999996,10,145
Qwen/Qwen2.5-7B-Instruct,C0,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,146
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,147
Qwen/Qwen2.5-7B-Instruct,C0,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,148
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.985,0.20125,1.397816737001115,0.18499999999999994,10,149
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,150
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,151
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,152
Qwen/Qwen2.5-7B-Instruct,C0,1.0,1.0,0.0,0.0010005003335835344,0.0,10,153
Qwen/Qwen2.5-7B-Instruct,C0,1.0,0.99,0.0009999999999999996,0.011436501866007809,-0.010000000000000009,10,154
Qwen/Qwen2.5-7B-Instruct,C0,0.5,1.0,0.5,3.4543778896578594,0.5,10,155
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,156
Qwen/Qwen2.5-7B-Instruct,C0,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,157
Qwen/Qwen2.5-7B-Instruct,C0,0.9,0.9800000000000001,0.10200000000000001,0.7125479812632873,0.08000000000000007,10,158
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,159
Qwen/Qwen2.5-7B-Instruct,C0,0.9,0.99,0.101,0.702111979730863,0.08999999999999997,10,160
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,161
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,162
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,163
Qwen/Qwen2.5-7B-Instruct,C0,0.4,1.0,0.6,4.145053367522715,0.6,10,164
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,165
Qwen/Qwen2.5-7B-Instruct,C0,0.6,0.985,0.40225,2.7798542547094236,0.385,10,166
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,167
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,168
Qwen/Qwen2.5-7B-Instruct,C0,0.9,0.99,0.101,0.702111979730863,0.08999999999999997,10,169
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.99,0.301,2.0834629354605734,0.29000000000000004,10,170
Qwen/Qwen2.5-7B-Instruct,C0,0.5,1.0,0.5,3.4543778896578594,0.5,10,171
Qwen/Qwen2.5-7B-Instruct,C0,0.4,0.99,0.601,4.1554893690551395,0.59,10,172
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,173
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,174
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,175
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,176
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,177
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.9650000000000001,0.20425,1.4193753020445619,0.16500000000000004,10,178
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,179
Qwen/Qwen2.5-7B-Instruct,C0,0.5,1.0,0.5,3.4543778896578594,0.5,10,180
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,181
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,182
Qwen/Qwen2.5-7B-Instruct,C0,0.6,0.99,0.40099999999999997,2.7741384133254288,0.39,10,183
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,184
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,185
Qwen/Qwen2.5-7B-Instruct,C0,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,186
Qwen/Qwen2.5-7B-Instruct,C0,0.6,0.975,0.40225,2.78960369426325,0.375,10,187
Qwen/Qwen2.5-7B-Instruct,C0,0.4,0.99,0.601,4.1554893690551395,0.59,10,188
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,189
Qwen/Qwen2.5-7B-Instruct,C0,1.0,0.99,0.0009999999999999996,0.011436501866007809,-0.010000000000000009,10,190
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.985,0.30125,2.08849221486597,0.28500000000000003,10,191
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,192
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,193
Qwen/Qwen2.5-7B-Instruct,C0,0.6,1.0,0.4,2.7637024117930045,0.4,10,194
Qwen/Qwen2.5-7B-Instruct,C0,0.7,0.99,0.301,2.0834629354605734,0.29000000000000004,10,195
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,196
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.99,0.20099999999999998,1.3927874575957184,0.18999999999999995,10,197
Qwen/Qwen2.5-7B-Instruct,C0,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,198
Qwen/Qwen2.5-7B-Instruct,C0,0.8,0.985,0.20224999999999999,1.3985032989797133,0.18499999999999994,10,199
Qwen/Qwen2.5-7B-Instruct,C0,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,200
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,301
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.9949999999999999,0.10024999999999999,0.6967052576038355,0.09499999999999986,10,302
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.985,0.20224999999999999,1.3985032989797133,0.18499999999999994,10,303
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.9949999999999999,0.10024999999999999,0.6967052576038355,0.09499999999999986,10,304
Qwen/Qwen2.5-7B-Instruct,C1,0.4,1.0,0.6,4.145053367522715,0.6,10,305
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.99,0.1005,0.7017345370092322,0.08999999999999997,10,306
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,307
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.985,0.20224999999999999,1.3985032989797133,0.18499999999999994,10,308
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.975,0.20274999999999999,1.4085618577905066,0.17499999999999993,10,309
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,310
Qwen/Qwen2.5-7B-Instruct,C1,0.5,0.9650000000000001,0.43475,2.061048530295794,0.4650000000000001,10,311
Qwen/Qwen2.5-7B-Instruct,C1,0.8,1.0,0.2,1.3823514560632941,0.19999999999999996,10,312
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.99,0.20049999999999998,1.3924100148740874,0.18999999999999995,10,313
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.985,0.19124999999999998,1.0015851570529037,0.18499999999999994,10,314
Qwen/Qwen2.5-7B-Instruct,C1,0.7,1.0,0.3,2.073026933928149,0.30000000000000004,10,315
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,316
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.97,0.1045,0.7239796640312771,0.06999999999999995,10,317
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.97,0.2045,1.4146551418961324,0.16999999999999993,10,318
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.975,0.37275,2.2726974411941727,0.375,10,319
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,320
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,321
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9800000000000001,0.20249999999999999,1.4035325783851098,0.18000000000000005,10,322
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.97,0.1045,0.7239796640312771,0.06999999999999995,10,323
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.9949999999999999,0.40025000000000005,2.7687316911984015,0.3949999999999999,10,324
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.99,0.101,0.702111979730863,0.08999999999999997,10,325
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.985,0.30225,2.0891787768445687,0.28500000000000003,10,326
Qwen/Qwen2.5-7B-Instruct,C1,0.5,1.0,0.5,3.4543778896578594,0.5,10,327
Qwen/Qwen2.5-7B-Instruct,C1,0.4,0.985,0.60225,4.1612052104391335,0.585,10,328
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.998,0.10003999999999999,0.6935961988968324,0.09799999999999998,10,329
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.9800000000000001,0.40199999999999997,2.784574414857853,0.3800000000000001,10,330
Qwen/Qwen2.5-7B-Instruct,C1,0.9,0.99,0.101,0.702111979730863,0.08999999999999997,10,331
Qwen/Qwen2.5-7B-Instruct,C1,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,332
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9949999999999999,0.30025,2.0780562133335456,0.29499999999999993,10,333
Qwen/Qwen2.5-7B-Instruct,C1,0.9,1.0,0.1,0.6916759781984387,0.09999999999999998,10,334
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.985,0.27225,1.5719634045185238,0.28500000000000003,10,335
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,336
Qwen/Qwen2.5-7B-Instruct,C1,0.8,0.9949999999999999,0.20024999999999998,1.3873807354686907,0.19499999999999984,10,337
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.975,0.29274999999999995,1.7030057557071505,0.275,10,338
Qwen/Qwen2.5-7B-Instruct,C1,0.6,1.0,0.4,2.7637024117930045,0.4,10,339
Qwen/Qwen2.5-7B-Instruct,C1,0.7,0.9800000000000001,0.2725,1.5769926839239203,0.28000000000000014,10,340
Qwen/Qwen2.5-7B-Instruct,C1,0.6,0.99,0.40099999999999997,2.7741384133254288,0.39,10,341
Qwen/Qwen2.5-7B-Instruct,C1,0.4,0.985,0.60225,4.1612052104391335,0.585,10,342
